id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,media_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_image_extensions_media_color,profile_image_extensions_alt_text,profile_image_extensions_media_availability,profile_image_extensions,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,pinned_tweet_ids,pinned_tweet_ids_str,has_custom_timelines,can_dm,following,follow_request_sent,notifications,muting,blocking,blocked_by,want_retweets,advertiser_account_type,advertiser_account_service_levels,profile_interstitial_type,business_profile_state,translator_type,withheld_in_countries,followed_by,ext,require_some_consent,search_reporter_name
164509454,164509454,KBS 뉴스,KBSnews,seoul korea,"KBS뉴스는 시청자 여러분과 함께 만들어 갑니다. 
뉴스제보는 카카오톡, KBS뉴스앱 또는 kbs1234@kbs.co.kr로 전해주세요.",https://t.co/TrmCMMeEBl,"{'url': {'urls': [{'url': 'https://t.co/TrmCMMeEBl', 'expanded_url': 'https://www.youtube.com/user/newskbs', 'display_url': 'youtube.com/user/newskbs', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,453222,0,453222,104430,4643,Fri Jul 09 01:51:43 +0000 2010,1157,,,True,True,163929,56952,,False,False,False,FFCC4D,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1453520367708823558/pl6NA5vc_normal.jpg,https://pbs.twimg.com/profile_images/1453520367708823558/pl6NA5vc_normal.jpg,"{'palette': [{'rgb': {'red': 0, 'green': 24, 'blue': 156}, 'percentage': 84.0}, {'rgb': {'red': 252, 'green': 253, 'blue': 251}, 'percentage': 11.34}, {'rgb': {'red': 151, 'green': 159, 'blue': 211}, 'percentage': 2.45}, {'rgb': {'red': 74, 'green': 89, 'blue': 175}, 'percentage': 1.65}, {'rgb': {'red': 2, 'green': 22, 'blue': 163}, 'percentage': 0.46}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1B95E0,FFFFFF,95E8EC,3C3940,False,False,False,False,,,False,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,KBS
172552337,172552337,KBS Drama,KBS_drama,Seoul,KBS 드라마의 공식 트위터입니다.  KBS 드라마 많이 사랑해주세요♥,https://t.co/qA7OzkGdXJ,"{'url': {'urls': [{'url': 'https://t.co/qA7OzkGdXJ', 'expanded_url': 'http://www.kbs.co.kr', 'display_url': 'kbs.co.kr', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,407659,0,407659,17059,826,Fri Jul 30 00:25:12 +0000 2010,32,,,False,True,16452,3118,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1331166993811030016/fBXPW-jV_normal.jpg,https://pbs.twimg.com/profile_images/1331166993811030016/fBXPW-jV_normal.jpg,"{'palette': [{'rgb': {'red': 168, 'green': 15, 'blue': 100}, 'percentage': 80.47}, {'rgb': {'red': 252, 'green': 253, 'blue': 252}, 'percentage': 10.79}, {'rgb': {'red': 229, 'green': 143, 'blue': 155}, 'percentage': 7.42}, {'rgb': {'red': 231, 'green': 193, 'blue': 215}, 'percentage': 0.74}, {'rgb': {'red': 239, 'green': 155, 'blue': 160}, 'percentage': 0.43}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,KBS
1014925944,1014925944,とことんサンガ応援隊 | KBS京都,kbs_sanga,,Ｊリーグ・京都サンガF.C.を共に応援する仲間へ!! KBS京都からチームに関するニュース、サンガを応援する番組情報、担当記者やアナウンサーの取材メモなどを発信します。サンガ情報はKBS京都テレビ 毎週木曜日よる9時～「京スポ」等でオンエア中。,https://t.co/LwlwjMYFie,"{'url': {'urls': [{'url': 'https://t.co/LwlwjMYFie', 'expanded_url': 'http://www.kbs-kyoto.co.jp/tv/sanga/', 'display_url': 'kbs-kyoto.co.jp/tv/sanga/', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3330,0,3330,49,79,Sun Dec 16 10:43:03 +0000 2012,38,,,True,False,2212,577,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000811138884/41be3d884784aaea7b955b4f479f1d4f_normal.jpeg,https://pbs.twimg.com/profile_images/378800000811138884/41be3d884784aaea7b955b4f479f1d4f_normal.jpeg,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 90.43}, {'rgb': {'red': 172, 'green': 34, 'blue': 28}, 'percentage': 2.88}, {'rgb': {'red': 227, 'green': 162, 'blue': 156}, 'percentage': 2.0}, {'rgb': {'red': 57, 'green': 55, 'blue': 43}, 'percentage': 1.15}, {'rgb': {'red': 158, 'green': 76, 'blue': 69}, 'percentage': 1.04}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,True,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,KBS
158284325,158284325,KBS 한국방송,MyloveKBS,,대한민국 대표 공영방송 KBS 공식 트위터,https://t.co/QZdiw0Ykps,"{'url': {'urls': [{'url': 'https://t.co/QZdiw0Ykps', 'expanded_url': 'http://twtkr.com/MyloveKBS', 'display_url': 'twtkr.com/MyloveKBS', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1108017,0,1108017,57116,2105,Tue Jun 22 07:45:48 +0000 2010,100,,,True,True,53596,34525,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1424581721790373889/bWDac5h2_normal.png,https://pbs.twimg.com/profile_images/1424581721790373889/bWDac5h2_normal.png,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 58.16}, {'rgb': {'red': 255, 'green': 194, 'blue': 206}, 'percentage': 19.26}, {'rgb': {'red': 255, 'green': 54, 'blue': 121}, 'percentage': 16.22}, {'rgb': {'red': 255, 'green': 128, 'blue': 166}, 'percentage': 6.81}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1B95E0,000000,000000,000000,False,False,False,False,,,True,,,,,,,,,promotable_user,media_studio,,none,regular,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,KBS
134405138,134405138,遠藤奈美(KBS京都アナウンサー),luvcherrypie,KYOTO JAPAN,ＫＢＳ京都アナウンサー🧸🎤 TV｢KyobizX｣「京街Diary」Radio｢妹尾和夫のパラダイスKYOTO ｣「チキチキ遠藤Nami乗りジョニー」｢遠藤奈美の週刊シネマMAX https://t.co/PwtXi0K9Bj,https://t.co/srWNPauSsy,"{'url': {'urls': [{'url': 'https://t.co/srWNPauSsy', 'expanded_url': 'http://www.kbs-kyoto.co.jp/announcer/profile/endo.htm', 'display_url': 'kbs-kyoto.co.jp/announcer/prof…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/PwtXi0K9Bj', 'expanded_url': 'https://instagram.com/nami_endo73?utm_medium=copy_linkED', 'display_url': 'instagram.com/nami_endo73?ut…', 'indices': [90, 113]}]}}",False,17415,0,17415,300,122,Sun Apr 18 09:34:29 +0000 2010,1387,,,False,False,5529,1943,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/948255020914327552/1fMguo9N_normal.jpg,https://pbs.twimg.com/profile_images/948255020914327552/1fMguo9N_normal.jpg,"{'palette': [{'rgb': {'red': 184, 'green': 188, 'blue': 200}, 'percentage': 51.37}, {'rgb': {'red': 135, 'green': 129, 'blue': 134}, 'percentage': 21.97}, {'rgb': {'red': 229, 'green': 169, 'blue': 158}, 'percentage': 14.95}, {'rgb': {'red': 89, 'green': 52, 'blue': 48}, 'percentage': 10.49}, {'rgb': {'red': 219, 'green': 174, 'blue': 167}, 'percentage': 1.15}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",B40B43,CC3366,E5507E,362720,True,True,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,KBS
1111124139283107840,1111124139283107840,キモイリ！｜KBS京都テレビ,kbs_kimoiri,京都 京都市 上京区,【KBS京都テレビ】毎週土曜日 10:30～11:55 オンエア。キモイリの週末お出かけ情報満載！生放送のメリットを最大限に活かし、スタジオでのコーナー展開や、京都・滋賀・大阪などのお出かけスポットからの中継リポートをメインに、わくわく情報を臨場感たっぷりにお届けする番組です。,,{'description': {'urls': []}},False,781,0,781,95,13,Thu Mar 28 04:33:33 +0000 2019,566,,,True,False,1073,479,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1114328599916474368/gWYdyOyR_normal.png,https://pbs.twimg.com/profile_images/1114328599916474368/gWYdyOyR_normal.png,"{'palette': [{'rgb': {'red': 228, 'green': 226, 'blue': 223}, 'percentage': 65.42}, {'rgb': {'red': 186, 'green': 130, 'blue': 65}, 'percentage': 10.52}, {'rgb': {'red': 112, 'green': 102, 'blue': 88}, 'percentage': 4.27}, {'rgb': {'red': 230, 'green': 218, 'blue': 147}, 'percentage': 2.23}, {'rgb': {'red': 214, 'green': 214, 'blue': 37}, 'percentage': 2.14}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,KBS
318380224,318380224,홍사훈,aristo844,Korea,KBS 기자. 세상을 바꾸고 싶은 1인.  쫄지마!,http://t.co/kc2SNKZD9s,"{'url': {'urls': [{'url': 'http://t.co/kc2SNKZD9s', 'expanded_url': 'http://blog.naver.com/aristo84/140169534097', 'display_url': 'blog.naver.com/aristo84/14016…', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,282,0,282,165,3,Thu Jun 16 11:56:28 +0000 2011,7,,,True,False,534,27,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000377136256/f53ee62eacd822f6e5307c753ca35d9a_normal.jpeg,https://pbs.twimg.com/profile_images/378800000377136256/f53ee62eacd822f6e5307c753ca35d9a_normal.jpeg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,홍사훈
702985183,702985183,최준혁 [해운대연인들],couple_junhyuk,,[2012.07.19] KBS 월화드라마 해운대 연인들 최준혁(정석원 분) 패계 /실제 정석원님 허락 받음/30대/황주희의 짝사랑남 / 기억을 잃은 검사와 조폭의 딸의 로맨틱 코미디/맞팔은 봇 패계만 합니다/중복 X/☆대사업뎃은 별글☆,,{'description': {'urls': []}},False,65,0,65,25,0,Wed Jul 18 12:38:12 +0000 2012,16,,,False,False,375,0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2506620932/cTs0yyr6_normal,https://pbs.twimg.com/profile_images/2506620932/cTs0yyr6_normal,,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,최준혁
161225422,161225422,지형철,ican0420,Seoul Korea,"KBS에 고용되어 보도본부 사회부에 적을 두고 기자노동을 하고 있음. 맛있는 것, 운동, 술, TV, 영화, 과일에 파묻혀서 사는 것이 꿈. 세상 모든 것에 관심이 많음.",,{'description': {'urls': []}},False,511,0,511,82,19,Wed Jun 30 08:51:29 +0000 2010,3,,,False,False,449,16,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1038479086/___-DSC_0992_normal.jpg,https://pbs.twimg.com/profile_images/1038479086/___-DSC_0992_normal.jpg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",9D582E,D9B17E,EADEAA,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,지형철
171452081,171452081,지종익,jijongik,,KBS東京特派員,,{'description': {'urls': []}},False,276,0,276,305,2,Tue Jul 27 11:17:48 +0000 2010,23,,,False,False,93,24,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1388883655850795013/vrEn122D_normal.jpg,https://pbs.twimg.com/profile_images/1388883655850795013/vrEn122D_normal.jpg,"{'palette': [{'rgb': {'red': 192, 'green': 201, 'blue': 207}, 'percentage': 31.93}, {'rgb': {'red': 33, 'green': 34, 'blue': 38}, 'percentage': 27.62}, {'rgb': {'red': 131, 'green': 104, 'blue': 91}, 'percentage': 15.11}, {'rgb': {'red': 107, 'green': 116, 'blue': 124}, 'percentage': 15.08}, {'rgb': {'red': 238, 'green': 203, 'blue': 175}, 'percentage': 5.6}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,지종익
91239940,91239940,임재성,limgija,,"KBS 임재성기자입니다.
사람과 사람...
소중한 '소통' 을 꿈꿉니다!! 
많은 제보 감사합니다",,{'description': {'urls': []}},False,409,0,409,55,41,Fri Nov 20 01:25:06 +0000 2009,14,,,False,False,183,21,,False,False,False,B8746A,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1207120867215339520/xw1zzHTC_normal.jpg,https://pbs.twimg.com/profile_images/1207120867215339520/xw1zzHTC_normal.jpg,"{'palette': [{'rgb': {'red': 93, 'green': 95, 'blue': 74}, 'percentage': 55.88}, {'rgb': {'red': 253, 'green': 254, 'blue': 240}, 'percentage': 32.45}, {'rgb': {'red': 91, 'green': 105, 'blue': 104}, 'percentage': 5.88}, {'rgb': {'red': 42, 'green': 43, 'blue': 29}, 'percentage': 2.37}, {'rgb': {'red': 169, 'green': 175, 'blue': 189}, 'percentage': 0.95}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",AD971C,D9B889,A1404E,282E49,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,임재성
48273844,48273844,임세흠,21hm,,KBS 기자,,{'description': {'urls': []}},False,20,0,20,3,0,Thu Jun 18 06:53:39 +0000 2009,0,,,False,False,26,4,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1248039730/1jq5WWx4_normal,https://pbs.twimg.com/profile_images/1248039730/1jq5WWx4_normal,,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,임세흠
122894239,122894239,이충헌,choongheon,"Seoul, Korea","KBS 의학전문기자, 
정신과 의사. 
딴 사람의 성격과 심리, 감정을
유심히 살핌. 음주, 걷기, 
음악을 좋아함. 
Korean medical journalist of 
the leading TV network.",http://t.co/TLSwGadRsO,"{'url': {'urls': [{'url': 'http://t.co/TLSwGadRsO', 'expanded_url': 'http://www.kbs.co.kr/radio/1radio/hplus/notice/index.html', 'display_url': 'kbs.co.kr/radio/1radio/h…', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,2017,0,2017,686,172,Sun Mar 14 07:49:37 +0000 2010,1,,,False,False,1228,208,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/1182167434/____normal.jpg,https://pbs.twimg.com/profile_images/1182167434/____normal.jpg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",5F9AAB,000000,142734,B6AFAF,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,이충헌
111485686,111485686,이철호,manjeok,남한,"KBS기자 - 비틀즈, 클라투 등 전두환 집권 이전 시절의 음악을 즐겨 들으며 헤세와 한용운, 허수경 등의 시를 애송하며 고려 시대 사노비 만적과 존 레논을 존경하며 좌절된 반민특위를 가장 아쉬워 합니다.",,{'description': {'urls': []}},False,3358,0,3358,708,146,Fri Feb 05 02:55:00 +0000 2010,105,,,True,False,6539,282,,False,False,False,1BDB21,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/973864555/_____normal.jpg,https://pbs.twimg.com/profile_images/973864555/_____normal.jpg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",DB6934,0CCAD4,19E337,0D050D,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,이철호
137242128,137242128,KBS 이정민 아나운서,jungminann,seoul.Korea,,,{'description': {'urls': []}},False,29413,0,29413,206,583,Mon Apr 26 06:22:05 +0000 2010,71,,,True,False,3316,270,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1038232965589790720/4zxJWwFy_normal.jpg,https://pbs.twimg.com/profile_images/1038232965589790720/4zxJWwFy_normal.jpg,"{'palette': [{'rgb': {'red': 223, 'green': 234, 'blue': 234}, 'percentage': 76.83}, {'rgb': {'red': 63, 'green': 44, 'blue': 58}, 'percentage': 13.13}, {'rgb': {'red': 166, 'green': 125, 'blue': 131}, 'percentage': 5.71}, {'rgb': {'red': 206, 'green': 176, 'blue': 142}, 'percentage': 1.04}, {'rgb': {'red': 113, 'green': 66, 'blue': 75}, 'percentage': 0.56}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0099CC,F0EAB8,F6FFD1,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,이정민
201787995,201787995,★KBS 이재민★,Waterstarss_Min,Korea South /Seoul,"My Name is Yi Jae Min(이재민)..^^
♥저는 KBS에서 개업하고 댄서 오전..♥ 
1993.11.3/Dancer/Artist/ (LOEN Entertainment)
http://t.co/TySjscDa",http://t.co/wFpv1ZI9nV,"{'url': {'urls': [{'url': 'http://t.co/wFpv1ZI9nV', 'expanded_url': 'http://koreantweeters.com/waterstars_Min', 'display_url': 'koreantweeters.com/waterstars_Min', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'http://t.co/TySjscDa', 'expanded_url': 'http://me2day.net/gf-yjmin', 'display_url': 'me2day.net/gf-yjmin', 'indices': [105, 125]}]}}",False,439,0,439,1574,5,Tue Oct 12 16:35:02 +0000 2010,656,,,True,False,1173,237,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1897966963/soyuo59oiqa_normal.jpg,https://pbs.twimg.com/profile_images/1897966963/soyuo59oiqa_normal.jpg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",12B345,FFFFFF,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,이재민
136084313,136084313,오수진 KBS 기상캐스터,othooooo,South Korea,KBS 기상캐스터 (Weather Caster) 뉴스광장 기상캐스터 신나게 살거에욧! ＼( ˚ ▽ ˚ ) /,http://t.co/ImcknBl9Uj,"{'url': {'urls': [{'url': 'http://t.co/ImcknBl9Uj', 'expanded_url': 'http://blog.naver.com/pureagatha', 'display_url': 'blog.naver.com/pureagatha', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,28172,0,28172,299,676,Fri Apr 23 00:27:23 +0000 2010,372,,,True,False,7484,386,,False,False,False,DBE9ED,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/525060840953614336/E5-NYfZ8_normal.jpeg,https://pbs.twimg.com/profile_images/525060840953614336/E5-NYfZ8_normal.jpeg,"{'palette': [{'rgb': {'red': 213, 'green': 216, 'blue': 196}, 'percentage': 47.5}, {'rgb': {'red': 25, 'green': 19, 'blue': 19}, 'percentage': 25.23}, {'rgb': {'red': 218, 'green': 210, 'blue': 168}, 'percentage': 9.05}, {'rgb': {'red': 110, 'green': 78, 'blue': 53}, 'percentage': 5.13}, {'rgb': {'red': 35, 'green': 43, 'blue': 53}, 'percentage': 1.31}]}",,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",CC3366,DBE9ED,E6F6F9,333333,True,False,False,False,,,False,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,오수진
179543728,179543728,엄기숙,herpencil,"seoul, Korea","KBS 엄기숙 기자입니다.
밥값!! 제대로 하며 살아가려 아둥바둥,
허나 즐겁게 살아갑니다.",,{'description': {'urls': []}},False,115,0,115,64,3,Tue Aug 17 15:11:29 +0000 2010,1,,,False,False,67,0,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1199944947/IMG_8604_normal.jpg,https://pbs.twimg.com/profile_images/1199944947/IMG_8604_normal.jpg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",D02B55,829D5E,99CC33,3E4415,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,엄기숙
167329442,167329442,안양봉,typoon22,seoul korea/KBS,KBS기자,,{'description': {'urls': []}},False,81,0,81,39,12,Fri Jul 16 08:58:37 +0000 2010,4,,,True,False,61,4,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1226169955/hABud2Qv_normal,https://pbs.twimg.com/profile_images/1226169955/hABud2Qv_normal,,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,안양봉
487623240,487623240,신지혜 시인,shinjihyepoet,뉴욕,"시인.현대시학등단.재외동포문학상,미주동포문학상,미주시인문학상수상.뉴욕중앙일보,미주중앙일보,보스톤코리아,뉴욕일보에 좋은시 고정칼럼연재,KBS WOrld TV.자랑스런동포.초대생방송.세계계관시인협회,미국시인협회.시집 [밑줄] 2007년한국문화예술위원회 우수문학도서 선정.현 뉴욕거주..",http://t.co/4zJu8PH8Vw,"{'url': {'urls': [{'url': 'http://t.co/4zJu8PH8Vw', 'expanded_url': 'http://www.goodpoem.net', 'display_url': 'goodpoem.net', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,114,0,114,197,1,Thu Feb 09 15:25:29 +0000 2012,0,,,False,False,0,0,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1815399897/jihyes2_normal.jpg,https://pbs.twimg.com/profile_images/1815399897/jihyes2_normal.jpg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",B42C5A,EEEEEE,F6F6F6,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,신지혜
147401710,147401710,신방실,nirvana8174," 서울, 대한민국",KBS science reporter,,{'description': {'urls': []}},False,1034,0,1034,108,30,Mon May 24 01:53:30 +0000 2010,16,,,True,False,3187,279,,False,False,False,000105,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/2818576715/9fae457a455349f50a47781673ebbd64_normal.jpeg,https://pbs.twimg.com/profile_images/2818576715/9fae457a455349f50a47781673ebbd64_normal.jpeg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",2FC2EF,181A1E,252429,666666,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,신방실
172162844,172162844,손원혁(wh_son),blank002,경남 창원 또는 울산,KBS창원 /청년기자 /보라 /노고지리 /김수영 /광장 /환경 /주성치 /량차오웨이 /Soulmate,,{'description': {'urls': []}},False,242,0,242,0,26,Thu Jul 29 01:45:53 +0000 2010,3,,,False,False,351,19,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1157918922/__normal.jpg,https://pbs.twimg.com/profile_images/1157918922/__normal.jpg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,손원혁
168582746,168582746,손기성,soccerkbs,축구가 가는 곳은 어디든...,축구야? 놀자~,,{'description': {'urls': []}},False,204,0,204,0,11,Tue Jul 20 08:22:52 +0000 2010,13,,,False,False,274,39,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000852412223/fe7c134d38d90ca027725a0925409368_normal.jpeg,https://pbs.twimg.com/profile_images/378800000852412223/fe7c134d38d90ca027725a0925409368_normal.jpeg,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,손기성
