id,id_str,name,screen_name,location,description,url,entities,protected,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,media_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_image_extensions_alt_text,profile_image_extensions_media_availability,profile_image_extensions_media_color,profile_image_extensions,profile_banner_extensions_alt_text,profile_banner_extensions_media_availability,profile_banner_extensions_media_color,profile_banner_extensions,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,pinned_tweet_ids,pinned_tweet_ids_str,has_custom_timelines,can_dm,following,follow_request_sent,notifications,muting,blocking,blocked_by,want_retweets,advertiser_account_type,advertiser_account_service_levels,profile_interstitial_type,business_profile_state,translator_type,withheld_in_countries,followed_by,ext,require_some_consent,search_reporter_name
329570977,329570977,中学受験サポート,yjuken,東京都千代田区大手町,読売新聞オンライン「中学受験サポート」（https://t.co/PHBedBnlWS）は、中学受験を目指す小学生とその保護者を応援しています。憧れの私立中学のイベントや説明会、独自の取材記事など、お役立ち情報を積極的にお知らせしています。 #中学受験 #教育 #読売新聞,https://t.co/M50zh5HOaR,"{'url': {'urls': [{'url': 'https://t.co/M50zh5HOaR', 'expanded_url': 'https://www.yomiuri.co.jp/kyoiku/support/', 'display_url': 'yomiuri.co.jp/kyoiku/support/', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/PHBedBnlWS', 'expanded_url': 'http://yomiuri.co.jp/kyoiku/support/', 'display_url': 'yomiuri.co.jp/kyoiku/support/', 'indices': [20, 43]}]}}",False,6031,0,6031,17,68,Tue Jul 05 09:04:42 +0000 2011,6,,,False,True,23230,0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2073158778/icon13339538125260_normal.jpg,https://pbs.twimg.com/profile_images/2073158778/icon13339538125260_normal.jpg,https://pbs.twimg.com/profile_banners/329570977/1405673699,,,"{'palette': [{'rgb': {'red': 255, 'green': 254, 'blue': 253}, 'percentage': 41.06}, {'rgb': {'red': 254, 'green': 197, 'blue': 101}, 'percentage': 28.46}, {'rgb': {'red': 229, 'green': 165, 'blue': 189}, 'percentage': 8.74}, {'rgb': {'red': 249, 'green': 215, 'blue': 155}, 'percentage': 5.9}, {'rgb': {'red': 200, 'green': 73, 'blue': 29}, 'percentage': 5.08}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 85.59}, {'rgb': {'red': 49, 'green': 83, 'blue': 142}, 'percentage': 5.31}, {'rgb': {'red': 238, 'green': 199, 'blue': 168}, 'percentage': 2.83}, {'rgb': {'red': 131, 'green': 150, 'blue': 185}, 'percentage': 2.43}, {'rgb': {'red': 233, 'green': 188, 'blue': 121}, 'percentage': 1.07}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,[1372687032011550720],1372687032011550720,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞オンライン
1107132638429474816,1107132638429474816,読売新聞オンライン,JY7IZshsDcg6U1k,,,,{'description': {'urls': []}},False,2,0,2,0,0,Sun Mar 17 04:12:45 +0000 2019,0,,,False,False,1,1,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,,,,,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞オンライン
1460527389289893889,1460527389289893889,クラシックガイド／読売新聞,Yomiuri_Classic,東京都千代田区大手町1-7-1,読売新聞のニュースサイト「読売新聞オンライン」などから、クラシック音楽にまつわる話題を紹介しています。「クラシックガイド」のページはこちら→https://t.co/Qzq0PaaX5G,https://t.co/Qzq0PaaX5G,"{'url': {'urls': [{'url': 'https://t.co/Qzq0PaaX5G', 'expanded_url': 'https://www.yomiuri.co.jp/feature/titlelist/classic-guide/', 'display_url': 'yomiuri.co.jp/feature/titlel…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/Qzq0PaaX5G', 'expanded_url': 'https://www.yomiuri.co.jp/feature/titlelist/classic-guide/', 'display_url': 'yomiuri.co.jp/feature/titlel…', 'indices': [70, 93]}]}}",False,203,0,203,176,4,Tue Nov 16 08:38:18 +0000 2021,73,,,False,False,79,6,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1464120407909613569/ql8uDAGs_normal.png,https://pbs.twimg.com/profile_images/1464120407909613569/ql8uDAGs_normal.png,https://pbs.twimg.com/profile_banners/1460527389289893889/1638090764,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 85.98}, {'rgb': {'red': 36, 'green': 25, 'blue': 21}, 'percentage': 12.96}, {'rgb': {'red': 124, 'green': 121, 'blue': 120}, 'percentage': 0.85}, {'rgb': {'red': 114, 'green': 106, 'blue': 104}, 'percentage': 0.32}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 127, 'green': 127, 'blue': 127}, 'percentage': 48.46}, {'rgb': {'red': 59, 'green': 59, 'blue': 59}, 'percentage': 47.22}, {'rgb': {'red': 213, 'green': 213, 'blue': 213}, 'percentage': 4.32}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞オンライン
724422267174678528,724422267174678528,読売新聞文化部KANSAI,yomiuri_o_bunka,大阪市北区,読売新聞大阪本社の文化部公式アカウントです。 関西ゆかりの文化芸能ニュースを記者が紹介！文楽、歌舞伎、能、狂言、舞踊、宝塚歌劇、ミュージカル、落語、文芸、美術、歴史、音楽、囲碁、将棋、テレビ、ラジオ、漫画、デジタル。#近畿 #中国 #四国 #ええやんかんさい Newspaper/Arts and Culture,https://t.co/4AyxNqaJlx,"{'url': {'urls': [{'url': 'https://t.co/4AyxNqaJlx', 'expanded_url': 'https://www.yomiuri.co.jp/', 'display_url': 'yomiuri.co.jp', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3064,0,3064,531,95,Mon Apr 25 02:18:22 +0000 2016,2225,,,False,True,3556,525,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1060833766053052416/pgIP7Ouv_normal.jpg,https://pbs.twimg.com/profile_images/1060833766053052416/pgIP7Ouv_normal.jpg,https://pbs.twimg.com/profile_banners/724422267174678528/1538812072,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 67.08}, {'rgb': {'red': 222, 'green': 101, 'blue': 17}, 'percentage': 14.47}, {'rgb': {'red': 46, 'green': 41, 'blue': 39}, 'percentage': 9.2}, {'rgb': {'red': 203, 'green': 145, 'blue': 96}, 'percentage': 3.49}, {'rgb': {'red': 230, 'green': 186, 'blue': 147}, 'percentage': 1.43}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 192, 'green': 190, 'blue': 227}, 'percentage': 45.57}, {'rgb': {'red': 33, 'green': 51, 'blue': 31}, 'percentage': 22.37}, {'rgb': {'red': 98, 'green': 119, 'blue': 99}, 'percentage': 8.72}, {'rgb': {'red': 42, 'green': 91, 'blue': 60}, 'percentage': 8.25}, {'rgb': {'red': 39, 'green': 39, 'blue': 33}, 'percentage': 3.87}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",FF691F,000000,000000,000000,False,True,False,False,[881805635213381632],881805635213381632,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞オンライン
494749523,494749523,読売新聞 国際,YOL_world,東京都千代田区,読売新聞オンラインから「国際」ジャンルのホットなニュースをお届けします。,http://t.co/9oSOpnUoci,"{'url': {'urls': [{'url': 'http://t.co/9oSOpnUoci', 'expanded_url': 'http://www.yomiuri.co.jp/world/', 'display_url': 'yomiuri.co.jp/world/', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,39378,0,39378,13,1245,Fri Feb 17 06:47:13 +0000 2012,0,,,False,True,24904,0,,False,False,False,7AC1F7,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1082886333016637440/O98blMF8_normal.jpg,https://pbs.twimg.com/profile_images/1082886333016637440/O98blMF8_normal.jpg,https://pbs.twimg.com/profile_banners/494749523/1402463997,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 57.78}, {'rgb': {'red': 159, 'green': 108, 'blue': 44}, 'percentage': 31.2}, {'rgb': {'red': 40, 'green': 31, 'blue': 26}, 'percentage': 8.22}, {'rgb': {'red': 109, 'green': 104, 'blue': 103}, 'percentage': 0.88}, {'rgb': {'red': 155, 'green': 130, 'blue': 106}, 'percentage': 0.84}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 123, 'green': 195, 'blue': 246}, 'percentage': 88.32}, {'rgb': {'red': 204, 'green': 231, 'blue': 251}, 'percentage': 9.5}, {'rgb': {'red': 76, 'green': 171, 'blue': 242}, 'percentage': 2.18}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",73471A,C0DEED,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞オンライン
1382960885036056576,1382960885036056576,恩田さん（読売新聞オンライン）,onda3_yomiuri,基本テレワーク、時々大手町,読売新聞オンライン（ＹＯＬ）の「恩田頼多」です。ＹＯＬの運営やサービスを担当する、いわゆる「中の人」です。時々コラムを書いています。こぼれ話やお得な情報、面白かったニュースなどを気まぐれに呟いていきます。アカウントは読売新聞東京本社メディア局オンライン部が運営しています。勤務先→@Yomiuri_Online,https://t.co/jRtc27hZ0F,"{'url': {'urls': [{'url': 'https://t.co/jRtc27hZ0F', 'expanded_url': 'https://www.yomiuri.co.jp/life/digilife/online/20210218-SYT8T1833232/', 'display_url': 'yomiuri.co.jp/life/digilife/…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,8205,0,8205,133,21,Fri Apr 16 07:35:55 +0000 2021,1308,,,False,False,885,309,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1382962322491142144/4ao8vr0x_normal.jpg,https://pbs.twimg.com/profile_images/1382962322491142144/4ao8vr0x_normal.jpg,https://pbs.twimg.com/profile_banners/1382960885036056576/1618558911,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 73.63}, {'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 21.89}, {'rgb': {'red': 143, 'green': 70, 'blue': 34}, 'percentage': 1.56}, {'rgb': {'red': 124, 'green': 109, 'blue': 103}, 'percentage': 1.21}, {'rgb': {'red': 190, 'green': 187, 'blue': 218}, 'percentage': 0.51}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 253, 'green': 253, 'blue': 253}, 'percentage': 67.93}, {'rgb': {'red': 0, 'green': 120, 'blue': 255}, 'percentage': 10.79}, {'rgb': {'red': 14, 'green': 14, 'blue': 14}, 'percentage': 6.3}, {'rgb': {'red': 0, 'green': 200, 'blue': 0}, 'percentage': 3.16}, {'rgb': {'red': 5, 'green': 61, 'blue': 121}, 'percentage': 1.65}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,[1486488809902465024],1486488809902465024,False,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
494807654,494807654,読売新聞 経済,YOL_economy,東京都千代田区,読売新聞オンラインの「経済」コーナーです。毎日の家計管理から資産運用、国際金融まで、深い内容の記事・分かりやすい解説が持ち味。また、著名企業人の成功のノウハウや、専門家による為替や投資のアドバイスも必見です。,http://t.co/d3lYGcOX2l,"{'url': {'urls': [{'url': 'http://t.co/d3lYGcOX2l', 'expanded_url': 'http://www.yomiuri.co.jp/economy/', 'display_url': 'yomiuri.co.jp/economy/', 'indices': [0, 22]}]}, 'description': {'urls': []}}",False,44003,0,44003,13,1075,Fri Feb 17 08:42:42 +0000 2012,0,,,False,True,32337,5,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1082848603662471168/dx4IkAR8_normal.jpg,https://pbs.twimg.com/profile_images/1082848603662471168/dx4IkAR8_normal.jpg,https://pbs.twimg.com/profile_banners/494807654/1402465634,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 56.85}, {'rgb': {'red': 34, 'green': 145, 'blue': 34}, 'percentage': 31.82}, {'rgb': {'red': 39, 'green': 28, 'blue': 26}, 'percentage': 7.76}, {'rgb': {'red': 40, 'green': 87, 'blue': 40}, 'percentage': 1.13}, {'rgb': {'red': 127, 'green': 176, 'blue': 129}, 'percentage': 0.57}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 246, 'green': 249, 'blue': 249}, 'percentage': 97.44}, {'rgb': {'red': 163, 'green': 238, 'blue': 244}, 'percentage': 1.34}, {'rgb': {'red': 127, 'green': 138, 'blue': 149}, 'percentage': 1.22}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0C6C0B,FFFFFF,DDEEF6,333333,True,False,False,False,,,False,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
702314981920940032,702314981920940032,読売新聞　選挙,YOL_senkyo,東京 千代田区,読売新聞のニュースサイト・読売新聞オンラインの中から、国政選・地方選に関わる情報を発信しています。,https://t.co/27lpKKFRv7,"{'url': {'urls': [{'url': 'https://t.co/27lpKKFRv7', 'expanded_url': 'http://www.yomiuri.co.jp/election/', 'display_url': 'yomiuri.co.jp/election/', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,1543,0,1543,10,91,Wed Feb 24 02:11:54 +0000 2016,0,,,False,True,2719,97,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/919411589408735232/Wq3ZVq8l_normal.jpg,https://pbs.twimg.com/profile_images/919411589408735232/Wq3ZVq8l_normal.jpg,https://pbs.twimg.com/profile_banners/702314981920940032/1459388705,,,"{'palette': [{'rgb': {'red': 254, 'green': 254, 'blue': 254}, 'percentage': 56.67}, {'rgb': {'red': 217, 'green': 73, 'blue': 47}, 'percentage': 22.47}, {'rgb': {'red': 231, 'green': 104, 'blue': 87}, 'percentage': 8.87}, {'rgb': {'red': 41, 'green': 36, 'blue': 33}, 'percentage': 7.66}, {'rgb': {'red': 167, 'green': 74, 'blue': 47}, 'percentage': 0.9}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 217, 'green': 230, 'blue': 216}, 'percentage': 95.82}, {'rgb': {'red': 180, 'green': 215, 'blue': 164}, 'percentage': 4.0}, {'rgb': {'red': 213, 'green': 174, 'blue': 175}, 'percentage': 0.18}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",BC361B,000000,000000,000000,True,False,False,False,,,False,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
109488235,109488235,読売新聞オンライン,Yomiuri_Online,東京都千代田区,読売新聞の公式ニュースアカウントです。最新のニュースや全国の話題をツイートします。新型コロナウイルスに関連する情報はこちら https://t.co/xLjgrv2E2O から。,http://t.co/eUA075GYOq,"{'url': {'urls': [{'url': 'http://t.co/eUA075GYOq', 'expanded_url': 'http://www.yomiuri.co.jp/', 'display_url': 'yomiuri.co.jp', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/xLjgrv2E2O', 'expanded_url': 'http://yomiuri.co.jp/topics/covid19/', 'display_url': 'yomiuri.co.jp/topics/covid19/', 'indices': [62, 85]}]}}",False,812345,0,812345,88,24214,Fri Jan 29 06:14:45 +0000 2010,1368,,,True,True,237522,6071,,False,False,False,15008A,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1091035339232227328/elp0X_L6_normal.jpg,https://pbs.twimg.com/profile_images/1091035339232227328/elp0X_L6_normal.jpg,https://pbs.twimg.com/profile_banners/109488235/1547714346,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 90.19}, {'rgb': {'red': 21, 'green': 21, 'blue': 21}, 'percentage': 7.06}, {'rgb': {'red': 120, 'green': 120, 'blue': 120}, 'percentage': 3.77}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 33, 'green': 44, 'blue': 68}, 'percentage': 81.98}, {'rgb': {'red': 36, 'green': 50, 'blue': 84}, 'percentage': 13.12}, {'rgb': {'red': 72, 'green': 65, 'blue': 62}, 'percentage': 2.53}, {'rgb': {'red': 103, 'green': 111, 'blue': 120}, 'percentage': 1.84}, {'rgb': {'red': 178, 'green': 196, 'blue': 207}, 'percentage': 0.11}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,C0DEED,DDEEF6,333333,True,False,False,False,,,True,,,,,,,,,promotable_user,"smb,media_studio",,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
2857779733,2857779733,読売新聞ブランド企画部,pr_yomi,東京都千代田区大手町1-7-1,読売新聞のPRを担当しています📰本紙朝夕刊や読売KODOMO新聞、読売中高生新聞から、特にイチオシの記事を紹介📣美術展や東京本社3階ギャラリーの展示など、読売新聞主催のイベント情報をお知らせ❗本紙日曜版連載中の『猫ピッチャー』＆朝刊社会面の『コボちゃん』のグッズプレゼント企画も🎁,https://t.co/IGg0A1emte,"{'url': {'urls': [{'url': 'https://t.co/IGg0A1emte', 'expanded_url': 'https://info.yomiuri.co.jp/', 'display_url': 'info.yomiuri.co.jp', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,21703,0,21703,126,172,Thu Oct 16 07:46:27 +0000 2014,3640,,,False,True,7586,4940,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/583066700767068160/HDErEGmD_normal.jpg,https://pbs.twimg.com/profile_images/583066700767068160/HDErEGmD_normal.jpg,https://pbs.twimg.com/profile_banners/2857779733/1631690247,,,,"{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 217, 'green': 202, 'blue': 190}, 'percentage': 66.02}, {'rgb': {'red': 171, 'green': 204, 'blue': 218}, 'percentage': 14.95}, {'rgb': {'red': 141, 'green': 136, 'blue': 167}, 'percentage': 5.32}, {'rgb': {'red': 191, 'green': 132, 'blue': 108}, 'percentage': 5.32}, {'rgb': {'red': 147, 'green': 125, 'blue': 100}, 'percentage': 4.11}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,[1502102966027055104],1502102966027055104,True,,,,,,,,,promotable_user,"dso,dso,dso,dso,mms,mms,analytics",,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
4760422278,4760422278,読売新聞オリンピック・パラリンピック,Yomiuri_gorin,東京 千代田区,#オリンピック #パラリンピック に関する #読売新聞 の報道や事業を紹介します。読売新聞オンラインの特集コーナーでは、北京大会の最新ニュースのほか、競技の日程や見どころ、注目選手の動向などをお伝えしています。→ https://t.co/neZxX5w6Ko🏆🥇🥈🥉,https://t.co/i7gGBlRfpu,"{'url': {'urls': [{'url': 'https://t.co/i7gGBlRfpu', 'expanded_url': 'http://www.yomiuri.co.jp/olympic/', 'display_url': 'yomiuri.co.jp/olympic/', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/neZxX5w6Ko', 'expanded_url': 'http://yomiuri.co.jp/olympic/2022/', 'display_url': 'yomiuri.co.jp/olympic/2022/', 'indices': [107, 130]}]}}",False,8412,0,8412,14,191,Fri Jan 15 00:49:04 +0000 2016,196,,,True,True,8790,1142,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1237577428106498049/mbcWNpn8_normal.jpg,https://pbs.twimg.com/profile_images/1237577428106498049/mbcWNpn8_normal.jpg,https://pbs.twimg.com/profile_banners/4760422278/1643936175,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 84.7}, {'rgb': {'red': 38, 'green': 31, 'blue': 31}, 'percentage': 12.51}, {'rgb': {'red': 126, 'green': 123, 'blue': 124}, 'percentage': 2.66}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 17, 'green': 19, 'blue': 39}, 'percentage': 41.52}, {'rgb': {'red': 14, 'green': 18, 'blue': 68}, 'percentage': 20.35}, {'rgb': {'red': 13, 'green': 21, 'blue': 104}, 'percentage': 10.56}, {'rgb': {'red': 76, 'green': 62, 'blue': 58}, 'percentage': 9.48}, {'rgb': {'red': 31, 'green': 44, 'blue': 186}, 'percentage': 2.58}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,,,True,,,,,,,,,promotable_user,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
950713749005991936,950713749005991936,読売新聞 生活教育部,o_yomi_life_edu,大阪 大阪市 北区,読売新聞大阪本社生活教育部の公式アカウントです。関西を中心に暮らし全般、教育問題を扱うほか、「よみうり子育て応援団大賞」の事務局も担当しています。情報提供やご意見は、seikatsu@yomiuri.comまでお寄せください。このアカウントから取材のお願いをさせていただくこともあります。ご協力をよろしくお願い致します。,,{'description': {'urls': []}},False,393,0,393,39,21,Tue Jan 09 12:59:55 +0000 2018,37,,,False,False,119,39,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/958946248999911424/MeVpPajO_normal.jpg,https://pbs.twimg.com/profile_images/958946248999911424/MeVpPajO_normal.jpg,https://pbs.twimg.com/profile_banners/950713749005991936/1518577714,,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 58.45}, {'rgb': {'red': 195, 'green': 113, 'blue': 201}, 'percentage': 22.89}, {'rgb': {'red': 43, 'green': 33, 'blue': 32}, 'percentage': 8.82}, {'rgb': {'red': 208, 'green': 143, 'blue': 211}, 'percentage': 6.7}, {'rgb': {'red': 123, 'green': 84, 'blue': 126}, 'percentage': 0.76}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 244, 'green': 218, 'blue': 212}, 'percentage': 72.2}, {'rgb': {'red': 53, 'green': 56, 'blue': 63}, 'percentage': 7.85}, {'rgb': {'red': 131, 'green': 148, 'blue': 104}, 'percentage': 3.96}, {'rgb': {'red': 219, 'green': 171, 'blue': 59}, 'percentage': 2.74}, {'rgb': {'red': 192, 'green': 181, 'blue': 121}, 'percentage': 1.51}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",F58EA8,000000,000000,000000,False,False,False,False,,,True,,,,,,,,,none,,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
747743809157509120,747743809157509120,読売新聞エンタメ！,pr_popstyle,,読売新聞エンタメ情報。★JUJU＝土曜朝刊エンタメ面3月4週連続 ★松本潤＝3/13 日曜版よみほっとTV ★よみぃ＝3/16 水曜夕刊 popstyle,,{'description': {'urls': []}},False,9074,0,9074,801,102,Tue Jun 28 10:49:51 +0000 2016,9136,,,False,True,6568,1989,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/864413351866007553/1r2I6MQi_normal.jpg,https://pbs.twimg.com/profile_images/864413351866007553/1r2I6MQi_normal.jpg,https://pbs.twimg.com/profile_banners/747743809157509120/1522831100,,,"{'palette': [{'rgb': {'red': 254, 'green': 254, 'blue': 248}, 'percentage': 69.76}, {'rgb': {'red': 255, 'green': 240, 'blue': 173}, 'percentage': 10.61}, {'rgb': {'red': 249, 'green': 192, 'blue': 59}, 'percentage': 9.95}, {'rgb': {'red': 133, 'green': 71, 'blue': 35}, 'percentage': 5.68}, {'rgb': {'red': 182, 'green': 143, 'blue': 127}, 'percentage': 2.13}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",,,"{'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 87.92}, {'rgb': {'red': 66, 'green': 105, 'blue': 175}, 'percentage': 5.65}, {'rgb': {'red': 85, 'green': 88, 'blue': 93}, 'percentage': 4.72}, {'rgb': {'red': 93, 'green': 193, 'blue': 232}, 'percentage': 0.47}, {'rgb': {'red': 231, 'green': 73, 'blue': 146}, 'percentage': 0.29}]}","{'mediaStats': {'r': {'missing': None}, 'ttl': -1}}",0084B4,000000,000000,000000,False,False,False,False,[1380339819570548738],1380339819570548738,True,,,,,,,,,promotable_user,analytics,,none,none,,,"{'highlightedLabel': {'r': {'ok': {}}, 'ttl': -1}}",False,読売新聞
